2023-06-11 22:00:00+00:00,Close,High,Low,Open,Volume,EMA20,RSI14,ATR14,MACD,MACD_Signal,MACD_Hist
2023-06-13 22:00:00+00:00,1957.0999755859373,1958.0,1956.0,1957.199951171875,0,1964.8702349872742,33.77662395161852,5.1216725908205225,-4.763541162236379,-3.1330449651499834,-1.6304961970863956
2023-06-13 23:00:00+00:00,1957.0999755859373,1957.0999755859373,1955.300048828125,1957.0999755859373,1271,1964.130210282385,33.77662395161852,4.884405031319933,-4.771224928804713,-3.4606809578809297,-1.3105439709237836
2023-06-14 00:00:00+00:00,1957.5,1958.5999755859373,1955.9000244140625,1957.199951171875,2852,1963.4987616840624,34.73814623957142,4.728372612788136,-4.69096126070599,-3.706737018445942,-0.9842242422600478
2023-06-14 01:00:00+00:00,1960.0,1960.699951171875,1957.0,1957.5,3653,1963.1655462855804,40.54784767816723,4.654913938437198,-4.375188173042034,-3.8404272493651606,-0.5347609236768731
2023-06-14 02:00:00+00:00,1960.5,1960.9000244140625,1959.300048828125,1959.9000244140625,2064,1962.9116847345729,41.6663281401894,4.436704056115791,-4.038041871618361,-3.879950173815801,-0.15809169780256038
2023-06-14 03:00:00+00:00,1962.300048828125,1962.699951171875,1959.9000244140625,1960.5,1842,1962.8534336958635,45.631883976292634,4.31979139195127,-3.584284699066984,-3.8208170788660376,0.2365323797990535
2023-06-14 04:00:00+00:00,1961.9000244140625,1962.699951171875,1961.0,1962.4000244140625,1581,1962.7626328118824,44.90136550975956,4.132659947660108,-3.2198411729868894,-3.7006218976902083,0.4807807247033189
2023-06-14 05:00:00+00:00,1959.300048828125,1962.300048828125,1959.0999755859373,1961.9000244140625,2063,1962.4328629086676,40.376937987312346,4.066046611554937,-3.1050206090046686,-3.5815016399531006,0.47648103094843197
2023-06-14 06:00:00+00:00,1959.0,1960.800048828125,1958.4000244140625,1959.300048828125,3572,1962.1059235840326,39.87754794189682,3.947045026019763,-3.003612146487285,-3.4659237412599375,0.4623115947726526
2023-06-14 07:00:00+00:00,1962.800048828125,1964.800048828125,1958.0999755859373,1959.0,7562,1962.1720307501366,48.55567319725609,4.143689898603189,-2.586794075359876,-3.290097808079925,0.7033037327200491
2023-06-14 08:00:00+00:00,1963.0999755859373,1964.300048828125,1961.5999755859373,1962.800048828125,4767,1962.2604064487844,49.17918059657775,4.040574423144942,-2.206822294504491,-3.0734427053648385,0.8666204108603477
2023-06-14 09:00:00+00:00,1964.4000244140625,1966.0999755859373,1963.0,1963.0999755859373,4103,1962.4641795883347,51.900466205291465,3.9733887919158226,-1.780267034958115,-2.8148075712834943,1.0345405363253795
2023-06-14 10:00:00+00:00,1960.800048828125,1964.5999755859373,1960.800048828125,1964.5,2380,1962.3056909445052,44.754034766834884,3.960998646622712,-1.7129609149899352,-2.594438240024783,0.8814773250348478
2023-06-14 11:00:00+00:00,1960.199951171875,1961.0999755859373,1958.699951171875,1960.800048828125,4140,1962.1051442994928,43.67446036429955,3.849500487154109,-1.6885783159123093,-2.4132662552022883,0.724687939289979
2023-06-14 12:00:00+00:00,1970.5,1973.9000244140625,1959.0,1960.0999755859373,27577,1962.904654366208,61.044234268044605,4.638823624790423,-0.8285757654921326,-2.0963281572602575,1.2677523917681248
2023-06-14 13:00:00+00:00,1969.300048828125,1972.300048828125,1968.4000244140625,1970.5,17213,1963.5137395530573,58.77041200906128,4.586052252595572,-0.2410647352498927,-1.7252754728581847,1.484210737608292
2023-06-14 14:00:00+00:00,1971.4000244140625,1972.800048828125,1968.199951171875,1969.300048828125,14058,1964.2648143017245,61.47493453760674,4.587055495713746,0.3895025259007525,-1.3023198731063974,1.69182239900715
2023-06-14 15:00:00+00:00,1969.4000244140625,1972.5999755859373,1968.800048828125,1971.4000244140625,7390,1964.753881931471,57.599664289700634,4.530832014435069,0.7195537700965815,-0.8979451444658018,1.6174989145623833
2023-06-14 16:00:00+00:00,1968.5999755859373,1971.0,1968.4000244140625,1969.4000244140625,4744,1965.1201765652295,56.076809830894085,4.392913698113814,0.9061193253273814,-0.5371322505071652,1.4432515758345466
2023-06-14 17:00:00+00:00,1967.0999755859373,1969.300048828125,1966.800048828125,1968.5999755859373,6218,1965.308728852916,53.23499911719227,4.25770557681997,0.922304654065556,-0.24524486959262093,1.167549523658177
2023-06-14 18:00:00+00:00,1963.4000244140625,1967.4000244140625,1952.5,1967.300048828125,55591,1965.126947477787,46.91889807362149,5.01787120805158,0.6293220727957305,-0.07033148111495066,0.6996535539106812
2023-06-14 19:00:00+00:00,1958.199951171875,1964.9000244140625,1956.9000244140625,1963.5,15607,1964.4672335438906,39.77604708305133,5.230880407476468,-0.022215103619146248,-0.06070820561578978,0.03849310199664353
2023-06-14 20:00:00+00:00,1955.699951171875,1959.5999755859373,1953.0999755859373,1958.300048828125,4381,1963.6322542703654,36.86994101892634,5.321531806942434,-0.7318557392306957,-0.19493771233877097,-0.5369180268919247
2023-06-14 22:00:00+00:00,1956.4000244140625,1957.5999755859373,1954.199951171875,1955.699951171875,0,1962.943470474527,38.230912971840134,5.184281278879565,-1.2236554573362355,-0.40068126133826387,-0.8229741959979716
2023-06-14 23:00:00+00:00,1957.5,1957.699951171875,1955.199951171875,1956.300048828125,1776,1962.4250447150482,40.40485573950568,4.9925469018167385,-1.5072764950666624,-0.6220003080839436,-0.8852761869827188
2023-06-15 00:00:00+00:00,1951.0999755859373,1957.699951171875,1948.0999755859373,1957.5,7524,1961.346466702752,33.1044559069547,5.3216489506825235,-2.2228530277996015,-0.9421708520270753,-1.2806821757725262
2023-06-15 01:00:00+00:00,1945.199951171875,1951.300048828125,1944.4000244140625,1951.199951171875,12916,1959.808703318859,28.06941199598495,5.434390055209664,-3.228815472198903,-1.399499776061441,-1.8293156961374621
2023-06-15 02:00:00+00:00,1947.199951171875,1948.4000244140625,1944.199951171875,1945.300048828125,5695,1958.6078697810508,31.853169869327232,5.346224568565224,-3.8206229090110355,-1.88372440265136,-1.9368985063596755
2023-06-15 03:00:00+00:00,1946.800048828125,1948.5,1946.0999755859373,1947.199951171875,2620,1957.4833154045816,31.496407219327253,5.135781700386474,-4.272650883689948,-2.3615096988590776,-1.9111411848308708
2023-06-15 04:00:00+00:00,1946.300048828125,1947.5999755859373,1945.199951171875,1946.800048828125,3640,1956.4182423973,31.02846975265018,4.940370465649031,-4.617998717028513,-2.812807502492965,-1.8051912145355482
2023-06-15 05:00:00+00:00,1949.5,1951.5,1942.5999755859373,1946.300048828125,9522,1955.7593621689857,37.43491169917595,5.223202890535724,-4.580676855169713,-3.166381373028315,-1.4142954821413984
2023-06-15 06:00:00+00:00,1944.300048828125,1949.4000244140625,1943.699951171875,1949.4000244140625,9286,1954.6679989936656,32.200682792240244,5.264406171792102,-4.914045554259928,-3.515914209274638,-1.3981313449852903
2023-06-15 07:00:00+00:00,1945.0999755859373,1946.0,1940.300048828125,1944.4000244140625,11768,1953.75675866912,33.73562368140654,5.29551652894088,-5.055419516693064,-3.823815270758323,-1.231604245934741
2023-06-15 08:00:00+00:00,1943.300048828125,1946.199951171875,1942.4000244140625,1945.0,6328,1952.7608815414062,31.98113910050843,5.188688688145995,-5.252154875157657,-4.109483191638191,-1.1426716835194668
2023-06-15 09:00:00+00:00,1947.5,1948.0,1942.699951171875,1943.4000244140625,6496,1952.2598452041293,39.842931449552395,5.196642983858781,-5.011399807535781,-4.289866514817708,-0.7215332927180729
2023-06-15 10:00:00+00:00,1945.300048828125,1948.5,1944.9000244140625,1947.4000244140625,3899,1951.5970074540337,37.40418898498645,5.08259531257869,-4.941158753365471,-4.420124962527261,-0.5210337908382101
2023-06-15 11:00:00+00:00,1940.0999755859373,1945.5,1939.300048828125,1945.4000244140625,9499,1950.5020520380247,32.36187953115366,5.162406445385569,-5.2446377444509835,-4.585027518912005,-0.6596102255389784
2023-06-15 12:00:00+00:00,1945.0,1945.5,1936.0999755859373,1940.0,33280,1949.9780470820222,40.50124579772019,5.4650934431482225,-5.031753094812757,-4.674372634092156,-0.35738046072060126
2023-06-15 13:00:00+00:00,1965.0999755859373,1965.9000244140625,1944.9000244140625,1945.0,51332,1951.4182307490616,61.152427760117504,6.574729625780492,-3.2042043556789395,-4.380338978409513,1.1761346227305731
2023-06-15 14:00:00+00:00,1965.199951171875,1972.0,1963.5999755859373,1965.0999755859373,37567,1952.7307755512343,61.22451814694257,6.705107824943509,-1.7278737656763496,-3.84984593586288,2.12197217018653
2023-06-15 15:00:00+00:00,1968.800048828125,1970.0999755859373,1964.0999755859373,1965.300048828125,14100,1954.261182529986,63.82764461937059,6.654742980304687,-0.26432635345895505,-3.132742019382095,2.86841566592314
2023-06-15 16:00:00+00:00,1971.9000244140625,1972.800048828125,1968.800048828125,1968.800048828125,11404,1955.9410722332314,65.94754369273033,6.465118481711495,1.1326313678514452,-2.2796673419353874,3.4122987097868327
2023-06-15 17:00:00+00:00,1971.0,1972.699951171875,1970.0999755859373,1971.800048828125,9337,1957.3752558300666,64.76086877653105,6.189036846299083,2.142409613706832,-1.3952519508069436,3.5376615645137752
2023-06-15 18:00:00+00:00,1970.0,1971.800048828125,1969.4000244140625,1971.0999755859373,3993,1958.5776124176793,63.3958938901693,5.918393101139327,2.8293594118704277,-0.5503296782714693,3.379689090141897
2023-06-15 19:00:00+00:00,1971.300048828125,1972.0,1970.0,1970.0,3599,1959.789273028198,64.44508825011818,5.638507879629375,3.439032129918587,0.247542683366542,3.191489446552045
2023-06-15 20:00:00+00:00,1970.5,1971.4000244140625,1970.199951171875,1971.0999755859373,1162,1960.809342263608,63.24369580812731,5.321476834097813,3.8136831320725832,0.9607707731077503,2.852912358964833
2023-06-15 22:00:00+00:00,1970.9000244140625,1971.0,1969.699951171875,1970.300048828125,0,1961.7703596112704,63.608990918192255,5.034231976528326,4.095663122550604,1.5877492429963211,2.507913879554283
2023-06-15 23:00:00+00:00,1970.5999755859373,1971.699951171875,1970.5,1970.800048828125,1019,1962.6112754183814,63.10241085465381,4.760354776195945,4.245977873843458,2.1193949691657488,2.126582904677709
2023-06-16 00:00:00+00:00,1969.199951171875,1971.800048828125,1968.9000244140625,1970.5999755859373,2426,1963.2387683472857,60.6743311269518,4.627474036043556,4.203675769901793,2.5362511293129577,1.6674246405888349
2023-06-16 01:00:00+00:00,1971.800048828125,1974.5,1968.800048828125,1969.199951171875,5409,1964.05412839308,63.484503351696716,4.704079545745802,4.330043156543979,2.8950095347591622,1.4350336217848172
2023-06-16 02:00:00+00:00,1967.699951171875,1971.9000244140625,1967.4000244140625,1971.800048828125,4146,1964.401349610108,56.61426341577153,4.6895024353353865,4.052630405334185,3.126533708874167,0.9260966964600175
2023-06-16 03:00:00+00:00,1968.699951171875,1970.4000244140625,1967.5999755859373,1967.699951171875,2186,1964.810740235038,57.81340143056969,4.5545414633918035,3.8688724902231115,3.2750014651439563,0.5938710250791552
2023-06-16 04:00:00+00:00,1967.800048828125,1968.800048828125,1967.300048828125,1968.800048828125,1706,1965.0954362915224,56.30522902095825,4.336359930292389,3.6090258171705045,3.3418063355492658,0.26721948162123876
2023-06-16 05:00:00+00:00,1970.5,1970.699951171875,1967.0,1967.800048828125,2880,1965.610156644711,59.70189112794478,4.290902161834004,3.579694462339603,3.3893839609073337,0.19031050143226924
2023-06-16 06:00:00+00:00,1973.199951171875,1975.5999755859373,1969.9000244140625,1970.5,7236,1966.3329942187265,62.814874585553866,4.391548519694059,3.7313005375096964,3.4577672762278064,0.27353326128188993
2023-06-16 07:00:00+00:00,1973.9000244140625,1975.0,1971.4000244140625,1973.199951171875,5627,1967.0536637611394,63.60004733392993,4.335007595854305,3.863404581107943,3.538894737203834,0.3245098439041092
2023-06-16 08:00:00+00:00,1975.300048828125,1976.300048828125,1972.0999755859373,1973.800048828125,7721,1967.839033767519,65.18333542296108,4.3253694277352635,4.034560356773909,3.638027861117849,0.39653249565605986
2023-06-16 09:00:00+00:00,1976.5999755859373,1977.0999755859373,1975.300048828125,1975.300048828125,4528,1968.6734091787969,66.63452578414561,4.144980665597907,4.226376727428942,3.755697634380068,0.470679093048874
2023-06-16 10:00:00+00:00,1977.4000244140625,1978.0,1975.300048828125,1976.5999755859373,5460,1969.5045153916792,67.53150357981562,4.041764273189128,4.392317930300578,3.8830216935641704,0.5092962367364078
2023-06-16 11:00:00+00:00,1977.9000244140625,1978.800048828125,1976.0999755859373,1977.4000244140625,6059,1970.304087679525,68.1085318588556,3.9459291995461707,4.512159978928594,4.008849350637055,0.5033106282915387
2023-06-16 12:00:00+00:00,1975.9000244140625,1980.4000244140625,1975.300048828125,1977.9000244140625,13049,1970.8370340351953,63.2651973806187,4.0283610842884086,4.395088535786044,4.086097187666853,0.30899134811919104
2023-06-16 13:00:00+00:00,1973.5999755859373,1976.0999755859373,1968.4000244140625,1974.5,20950,1971.1001713257422,58.14434594314668,4.290617519116006,4.0697997375100385,4.08283769763549,-0.013037960125451775
2023-06-16 14:00:00+00:00,1972.800048828125,1978.5999755859373,1965.4000244140625,1973.300048828125,31688,1971.2620644212072,56.43349524816931,4.926998494313061,3.704752536100841,4.0072206653285605,-0.3024681292277194
2023-06-16 15:00:00+00:00,1968.5,1974.199951171875,1967.4000244140625,1972.800048828125,11627,1970.9990106668065,48.21981152773899,5.060779084563022,3.0335036537092037,3.8124772630046895,-0.7789736092954858
2023-06-16 16:00:00+00:00,1967.300048828125,1969.0999755859373,1966.0,1968.4000244140625,7353,1970.6467285869319,46.19907729645213,4.920721691804039,2.377303966856971,3.5254426037751463,-1.1481386369181754
2023-06-16 17:00:00+00:00,1971.4000244140625,1971.800048828125,1967.300048828125,1967.300048828125,6796,1970.7184710466586,53.38685268270226,4.890670142389466,2.1631591994910195,3.252985922918321,-1.0898267234273016
2023-06-16 18:00:00+00:00,1971.0999755859373,1972.0,1970.199951171875,1971.5,2713,1970.7548048123042,52.830582831379836,4.66991147708486,1.9467950541602477,2.9917477491667066,-1.044952695006459
2023-06-16 19:00:00+00:00,1967.9000244140625,1971.0,1967.9000244140625,1971.0,4496,1970.4829209648526,47.184042315662,4.564914312426997,1.4998265271087803,2.6933635047551214,-1.1935369776463411
2023-06-16 20:00:00+00:00,1970.699951171875,1970.800048828125,1967.9000244140625,1967.9000244140625,1583,1970.5035905083787,52.0165901012438,4.445993605400962,1.3559014506731728,2.425871093938732,-1.069969643265559
2023-06-18 22:00:00+00:00,1970.300048828125,1971.800048828125,1969.300048828125,1970.699951171875,656,1970.48420558645,51.29469284105702,4.306994062158036,1.1957867286007513,2.179854220871136,-0.9840674922703845
2023-06-18 23:00:00+00:00,1969.5,1970.699951171875,1968.5999755859373,1970.4000244140625,860,1970.3904717210735,49.805476339393756,4.149349885285156,0.992891963153852,1.942461769327679,-0.9495698061738271
2023-06-19 00:00:00+00:00,1968.5999755859373,1970.9000244140625,1968.199951171875,1969.5,1569,1970.2199482796318,48.11319681213176,4.045830125063895,0.750817000349798,1.704132815532103,-0.9533158151823049
2023-06-19 01:00:00+00:00,1968.0,1970.300048828125,1967.699951171875,1968.5999755859373,2644,1970.0085246339524,46.96753421562491,3.942563520148617,0.5047395098117704,1.4642541543880365,-0.9595146445762661
2023-06-19 02:00:00+00:00,1967.4000244140625,1968.5,1966.199951171875,1968.0999755859373,1727,1969.7600960415818,45.793235638234044,3.82524104214693,0.2583304376084925,1.2230694110321279,-0.9647389734236353
2023-06-19 03:00:00+00:00,1967.5999755859373,1967.9000244140625,1966.0,1967.5,1054,1969.5543702839013,46.27532729044941,3.687725568712328,0.07828148093062737,0.9941118250118278,-0.9158303440812005
2023-06-20 04:00:00+00:00,1961.5,1963.0,1961.199951171875,1961.800048828125,1121,1968.7872873997203,35.81155775507527,3.881461200523038,-0.5502823521644586,0.6852329895765705,-1.2355153417410292
2023-06-20 05:00:00+00:00,1960.4000244140625,1961.9000244140625,1958.0999755859373,1961.5,4296,1967.9885004487053,34.30516635062145,3.875646031066051,-1.1242232099953071,0.3233417496621951,-1.4475649596575022
2023-06-20 06:00:00+00:00,1962.9000244140625,1965.4000244140625,1959.800048828125,1960.4000244140625,5533,1967.5038836835013,40.43754358132456,3.998812427842583,-1.3616501133103611,-0.013656622932316176,-1.347993490378045
2023-06-20 07:00:00+00:00,1966.800048828125,1968.699951171875,1962.9000244140625,1962.9000244140625,6215,1967.436851792513,48.51203814168448,4.127463451411863,-1.2210379035229835,-0.2551328790504496,-0.9659050244725338
2023-06-20 08:00:00+00:00,1965.0999755859373,1967.4000244140625,1964.699951171875,1966.699951171875,2966,1967.2142921537913,45.60946788164358,4.025507007895837,-1.2325750587244784,-0.4506213149852554,-0.781953743739223
2023-06-20 09:00:00+00:00,1964.300048828125,1966.300048828125,1963.9000244140625,1965.300048828125,2946,1966.9367451703945,44.267369923551676,3.9094011083363127,-1.291379522155239,-0.6187729564192521,-0.672606565735987
2023-06-20 10:00:00+00:00,1963.5,1964.699951171875,1961.5,1964.300048828125,3536,1966.6094361065475,42.90745142270768,3.8587261128747903,-1.3865563784011101,-0.7723296408156237,-0.6142267375854864
2023-06-20 11:00:00+00:00,1963.0999755859373,1965.5,1962.0999755859373,1963.5,3936,1966.2752017712514,42.209232989108536,3.8259617058167854,-1.4772347075970629,-0.9133106541719116,-0.5639240534251513
2023-06-20 12:00:00+00:00,1956.300048828125,1966.5999755859373,1955.699951171875,1963.199951171875,21227,1965.3251872052392,32.521338104277206,4.331251899262892,-2.073888698814244,-1.145426263100378,-0.928462435713866
2023-06-20 13:00:00+00:00,1943.0999755859373,1956.800048828125,1942.199951171875,1956.199951171875,46341,1963.2085003843533,21.976543348287223,5.064740881904828,-3.5707158884742967,-1.6304841881751617,-1.940231700299135
2023-06-20 14:00:00+00:00,1946.5,1947.300048828125,1940.800048828125,1943.0999755859373,30086,1961.6172146334625,28.415004838309244,5.167259390340197,-4.431524805878553,-2.19069231171584,-2.2408324941627127
2023-06-20 15:00:00+00:00,1946.5999755859373,1948.0,1944.699951171875,1945.800048828125,11398,1960.187001390841,28.60157498512747,5.033887207324826,-5.047470779258674,-2.762048005224407,-2.285422774034267
2023-06-20 16:00:00+00:00,1949.0,1949.5,1945.5,1946.5999755859373,7996,1959.1215726869516,33.108666652070056,4.960038121087338,-5.281073559796596,-3.265853116138845,-2.0152204436577508
2023-06-20 17:00:00+00:00,1949.4000244140625,1949.5999755859373,1947.4000244140625,1949.0,8089,1958.1957109466766,33.858111829815115,4.762889053286441,-5.372001727360612,-3.6870828383831986,-1.6849188889774132
2023-06-20 18:00:00+00:00,1949.800048828125,1949.9000244140625,1947.9000244140625,1949.4000244140625,4239,1957.3961240782432,34.64664970151057,4.565539835194553,-5.350111572309061,-4.019688585168371,-1.3304229871406896
2023-06-20 19:00:00+00:00,1948.0,1950.4000244140625,1947.5999755859373,1949.9000244140625,5279,1956.5012551184104,32.754319090154354,4.4394333346896016,-5.4155848721925395,-4.2988678425732045,-1.116717029619335
2023-06-20 20:00:00+00:00,1948.0999755859373,1948.699951171875,1947.199951171875,1948.0,1999,1955.7011332581749,32.973285781052226,4.229473810783202,-5.397190289779246,-4.518532332014413,-0.8786579577648332
2023-06-20 22:00:00+00:00,1948.0999755859373,1949.5999755859373,1947.800048828125,1948.0,0,1954.9772134798664,32.973285781052226,4.055934735570992,-5.321272137862479,-4.679080293184026,-0.6421918446784529
2023-06-20 23:00:00+00:00,1948.5999755859373,1950.0999755859373,1947.5999755859373,1948.199951171875,2056,1954.3698574899684,34.215741884805695,3.9447965401730642,-5.161264786498805,-4.775517191846982,-0.3857475946518232
2023-06-21 00:00:00+00:00,1948.0,1949.4000244140625,1947.4000244140625,1948.5999755859373,1531,1953.7632043956855,33.415305507544105,3.805882501589274,-5.024946369505642,-4.825403027378714,-0.19954334212692793
2023-06-21 01:00:00+00:00,1947.199951171875,1949.4000244140625,1947.0999755859373,1947.9000244140625,2934,1953.1381326600845,32.32922081563109,3.6983229534846993,-4.924701403796917,-4.845262702662355,-0.07943870113456164
2023-06-21 02:00:00+00:00,1948.0999755859373,1950.4000244140625,1946.199951171875,1947.199951171875,3902,1952.6583081768322,34.89293073077573,3.734162259820614,-4.718243128073709,-4.819858787744626,0.10161565967091679
2023-06-21 03:00:00+00:00,1947.9000244140625,1948.699951171875,1947.5,1948.0999755859373,1445,1952.2051382946638,34.579500581571736,3.5531471821102127,-4.518669437123208,-4.759620917620342,0.24095148049713444
